joined,churned
3/17/18 2:03,7/25/18 20:54
7/5/18 19:34,9/5/18 19:33
4/25/18 17:06,5/25/18 17:06
8/10/17 6:00,1/10/18 7:00
11/2/17 0:04,2/2/18 1:46
12/24/17 9:14,1/24/18 9:14
7/19/18 20:54,8/19/18 22:54
10/21/17 9:00,11/28/17 9:00
10/24/17 11:48,12/24/17 11:48
1/14/18 23:57,2/14/18 23:57
9/21/17 4:38,2/21/18 5:38
9/15/17 12:01,10/15/17 12:01
4/3/18 3:12,5/3/18 3:12
11/1/17 20:17,12/8/17 20:17
12/14/17 3:36,3/14/18 3:34
2/23/18 8:53,8/23/18 10:53
1/10/18 14:30,2/10/18 14:30
4/10/18 16:32,5/17/18 16:32
1/30/18 15:35,4/30/18 14:35
4/30/18 11:55,5/30/18 11:55
10/10/16 15:47,3/10/17 15:47
7/22/18 5:26,8/22/18 5:26
9/28/17 1:11,5/28/18 1:10
6/14/18 20:58,7/14/18 20:58
7/16/17 10:14,4/23/18 10:14
9/20/17 13:06,10/20/17 13:06
3/17/18 3:41,4/17/18 3:41
4/9/18 13:21,5/9/18 13:21
6/12/17 22:05,8/13/18 0:05
5/21/18 1:32,8/21/18 3:30
8/5/18 5:50,9/5/18 5:50
2/26/18 2:19,5/27/18 1:20
12/13/17 1:02,8/13/18 6:58
4/3/18 19:01,9/3/18 19:01
2/13/18 10:58,3/13/18 9:58
3/21/18 6:12,4/21/18 6:12
10/9/17 8:57,3/9/18 9:57
5/28/18 1:35,6/28/18 1:34
2/19/18 0:02,4/18/18 23:02
10/23/17 18:13,9/1/18 14:15
1/24/18 6:25,3/3/18 6:25
8/5/17 11:24,9/6/17 13:58
5/30/18 5:57,6/30/18 5:57
11/10/17 15:59,5/17/18 15:59
3/22/18 5:32,8/22/18 15:40
6/19/18 16:52,7/26/18 16:52
11/25/17 20:42,1/1/18 20:42
2/11/18 2:13,3/11/18 2:13
3/8/17 19:48,4/8/17 19:47
1/31/18 3:43,3/1/18 3:43
4/5/18 12:22,8/5/18 12:22
5/12/17 16:36,7/19/17 16:36
10/9/17 11:34,11/9/17 12:34
9/7/17 0:22,12/7/17 1:22
5/23/18 12:29,8/23/18 14:28
11/8/17 22:46,1/8/18 22:46
1/5/18 6:28,5/5/18 5:28
10/9/17 14:22,8/9/18 14:22
7/24/18 18:53,8/24/18 18:52
12/16/17 7:23,12/16/17 7:34
2/3/18 22:51,4/3/18 22:51
12/14/17 0:53,1/14/18 0:53
12/21/17 3:02,1/21/18 3:02
1/6/18 6:00,2/6/18 6:00
2/14/18 5:31,4/14/18 4:31
5/14/18 15:35,6/14/18 15:35
10/19/17 5:07,5/19/18 5:07
5/2/17 20:03,6/2/17 20:03
7/14/18 2:18,8/14/18 4:18
6/11/18 17:25,7/11/18 17:25
1/11/18 1:36,2/11/18 1:36
1/26/18 18:29,8/26/18 20:29
4/28/18 17:56,7/28/18 17:56
5/28/18 0:44,6/28/18 0:44
3/5/18 21:37,4/5/18 20:37
3/15/18 22:08,4/15/18 22:08
5/13/17 16:11,11/13/17 16:11
12/15/17 5:58,1/15/18 5:58
11/14/17 6:30,12/14/17 6:30
2/25/18 12:47,8/25/18 11:47
1/22/18 22:36,2/22/18 22:36
7/13/18 15:23,8/13/18 17:23
3/8/18 17:40,8/8/18 19:40
5/13/18 5:27,6/13/18 5:27
9/8/17 21:38,10/8/17 21:38
11/30/17 23:46,1/30/18 23:46
12/24/17 4:41,8/24/18 3:41
6/13/18 1:55,8/13/18 1:55
12/31/17 11:16,8/28/18 13:16
6/8/18 23:19,8/9/18 1:19
3/21/18 12:05,7/29/18 19:26
8/5/17 10:43,3/7/18 19:53
11/27/17 5:05,7/9/18 23:27
7/27/18 16:11,8/27/18 18:11
4/2/18 8:26,5/2/18 8:26
12/20/17 20:40,3/28/18 13:32
6/15/17 9:48,8/22/17 9:47
1/5/18 18:30,2/5/18 18:30
8/3/17 8:12,2/3/18 8:11
10/31/17 17:37,5/31/18 17:37
6/15/17 16:14,7/15/17 16:13
4/11/17 11:47,6/12/17 14:12
5/16/18 5:17,6/16/18 5:17
4/7/18 1:54,5/7/18 1:54
12/24/17 8:00,1/24/18 8:00
2/27/18 21:59,3/27/18 20:59
4/19/18 2:06,5/19/18 2:06
10/5/17 15:13,11/5/17 16:13
12/1/17 0:20,4/1/18 0:19
11/25/17 5:30,7/2/18 5:30
12/29/17 15:23,1/29/18 15:23
5/7/18 23:52,8/7/18 23:52
6/19/18 3:13,7/19/18 3:13
12/28/17 7:16,8/28/18 9:16
1/20/18 0:12,2/20/18 0:12
12/4/17 14:59,6/11/18 14:59
12/19/17 18:09,1/19/18 18:09
3/20/18 4:25,6/20/18 4:24
8/3/18 4:02,9/3/18 6:02
4/21/17 18:34,4/21/18 18:34
5/30/18 6:27,6/30/18 6:27
7/9/18 7:22,8/9/18 7:22
12/18/17 3:01,8/18/18 2:01
4/19/17 16:44,6/19/17 16:44
11/2/17 4:09,1/2/18 10:05
10/23/17 6:59,1/23/18 6:59
6/13/18 5:19,8/13/18 7:19
2/27/18 3:50,8/27/18 2:50
6/13/18 3:25,7/13/18 3:25
11/22/17 0:50,12/22/17 0:50
2/17/18 20:58,3/17/18 20:58
8/21/17 19:39,9/21/17 19:39
9/21/17 6:53,8/29/18 17:02
11/12/17 2:40,12/12/17 2:40
2/25/18 0:00,3/24/18 23:00
4/8/17 21:52,5/8/17 21:52
3/6/18 17:35,8/1/18 18:05
6/5/18 8:55,9/5/18 10:55
12/23/17 18:46,3/2/18 18:46
3/4/18 3:18,4/11/18 3:18
1/3/18 0:55,2/3/18 0:55
2/18/18 12:17,3/18/18 11:17
5/17/18 22:01,8/17/18 22:01
12/30/17 20:25,1/30/18 20:25
3/14/17 17:49,5/29/17 14:05
2/1/18 0:43,8/17/18 18:42
5/23/18 13:55,8/23/18 15:55
7/8/18 1:05,8/8/18 3:05
3/9/18 23:33,4/9/18 22:33
5/28/18 1:33,6/28/18 1:33
7/14/18 0:59,8/14/18 0:59
6/1/18 6:10,7/1/18 6:10
2/1/18 2:59,3/8/18 2:59
3/14/18 19:54,5/14/18 19:54
4/28/18 18:32,8/28/18 21:13
12/31/17 4:30,1/31/18 4:30
11/23/17 11:19,11/24/17 8:11
3/1/18 15:33,5/1/18 14:33
3/29/18 21:35,5/29/18 21:35
1/31/18 19:29,2/28/18 19:29
8/4/18 17:52,9/4/18 17:52
3/16/18 9:32,8/16/18 11:32
8/9/17 16:42,9/10/17 19:42
11/30/17 16:11,1/6/18 16:10
4/4/18 14:24,5/4/18 14:24
1/15/18 3:00,2/15/18 3:00
7/21/18 9:27,8/21/18 9:27
3/18/17 1:20,9/18/17 1:20
6/30/18 13:30,8/30/18 15:29
5/23/18 14:01,6/23/18 14:01
10/28/17 14:48,11/28/17 15:48
10/18/17 19:47,11/18/17 20:47
1/24/18 22:21,2/24/18 22:21
3/30/17 4:56,10/30/17 4:56
4/13/18 5:55,7/31/18 5:57
12/20/17 18:21,1/20/18 18:21
1/3/18 15:39,2/3/18 15:38
7/26/18 16:51,8/26/18 16:51
10/15/17 18:43,1/15/18 18:43
5/2/18 1:55,6/9/18 1:55
6/30/18 7:19,7/30/18 7:19
2/5/18 21:18,3/5/18 21:18
10/25/17 0:14,11/25/17 0:14
12/29/17 14:11,1/29/18 14:11
5/23/18 16:51,6/23/18 16:51
6/23/18 6:22,7/23/18 6:22
9/12/17 16:49,8/12/18 19:01
8/18/17 5:32,9/18/17 5:32
11/6/17 13:13,12/6/17 13:13
5/14/18 17:19,8/14/18 17:19
7/9/18 2:02,8/9/18 4:02
12/8/17 20:47,1/8/18 20:47
5/23/17 14:33,6/30/17 14:30
2/25/18 7:44,3/25/18 7:44
1/10/18 21:48,2/10/18 21:48
11/30/17 3:20,1/6/18 3:20
6/8/18 15:44,8/8/18 15:44
3/15/17 23:00,5/22/17 23:00
7/25/18 14:22,8/25/18 14:21
4/18/18 12:52,5/18/18 12:52
11/3/17 7:19,1/10/18 7:19
4/27/18 0:09,8/27/18 0:09
3/4/18 23:04,4/4/18 23:04
6/11/18 2:55,7/18/18 2:55
3/26/17 21:21,4/26/17 21:21
7/26/18 8:13,8/26/18 8:13
3/6/17 16:39,4/7/17 1:55
2/8/18 1:50,3/8/18 1:50
4/1/18 17:16,5/1/18 17:16
9/18/17 17:16,10/18/17 17:16
12/30/17 3:54,1/30/18 3:54
5/28/18 2:29,7/5/18 2:29
9/28/17 22:10,11/4/17 22:09
6/15/17 18:47,10/22/17 18:46
4/20/18 21:34,8/20/18 23:34
3/1/17 4:12,4/8/17 4:11
6/4/18 14:15,7/4/18 14:15
10/13/17 20:36,11/13/17 21:36
6/8/17 20:58,12/4/17 11:38
9/10/17 6:39,7/15/18 19:33
12/17/17 9:16,5/25/18 14:51
2/22/18 14:31,3/22/18 13:31
4/22/17 5:18,5/22/17 5:18
6/7/18 20:22,7/7/18 20:22
9/24/17 9:19,11/24/17 9:19
12/28/17 21:09,2/28/18 21:09
1/18/18 6:24,6/18/18 5:24
1/22/18 15:10,8/23/18 1:22
4/14/18 18:42,6/21/18 18:42
5/3/18 21:46,6/10/18 21:46
9/9/17 20:13,8/28/18 16:41
3/3/18 4:13,4/3/18 3:13
7/9/18 19:25,8/9/18 19:25
12/7/17 12:49,8/7/18 14:49
1/14/18 17:30,8/14/18 19:29
11/21/17 3:56,2/21/18 3:56
7/31/17 17:07,8/31/17 17:06
8/21/17 19:34,10/21/17 19:34
1/26/18 0:30,5/27/18 22:56
4/3/18 21:50,9/3/18 21:50
10/3/17 4:34,9/3/18 6:34
4/18/18 8:06,5/18/18 8:06
3/8/17 6:29,4/8/17 6:29
3/14/17 16:43,4/14/17 16:43
5/3/18 3:08,9/3/18 3:08
9/16/17 20:51,12/7/17 12:42
7/15/18 4:09,8/15/18 4:09
3/3/18 7:12,4/3/18 6:12
5/18/18 20:49,7/18/18 20:49
6/6/18 7:32,9/6/18 7:32
1/9/18 17:14,7/21/18 11:30
5/14/18 16:08,8/14/18 19:18
12/15/17 19:14,1/15/18 19:14
11/29/17 0:57,12/29/17 0:57
3/11/18 5:25,8/11/18 7:25
7/2/18 7:12,9/2/18 9:12
4/27/18 3:26,8/14/18 8:52
2/12/18 12:45,6/25/18 4:28
8/31/17 20:10,10/31/17 20:10
7/26/18 6:04,8/26/18 6:03
9/9/17 0:20,7/11/18 22:37
7/8/18 12:55,8/8/18 12:55
3/20/18 3:08,4/20/18 3:08
7/26/18 20:16,8/26/18 20:15
1/22/18 0:37,2/22/18 0:36
8/8/17 22:44,9/15/17 22:44
1/22/18 18:18,4/22/18 18:18
12/26/17 19:27,1/26/18 19:27
6/22/18 5:34,7/22/18 5:34
9/23/17 2:33,8/10/18 23:11
6/24/18 16:45,8/24/18 16:45
2/3/18 4:34,3/3/18 4:34
5/7/18 5:57,6/7/18 5:57
10/25/17 3:50,11/25/17 4:50
11/26/17 20:24,12/26/17 20:24
4/25/17 13:39,5/25/17 13:38
2/24/18 4:13,3/24/18 3:13
6/9/18 6:52,7/9/18 6:51
11/30/17 21:29,5/5/18 21:28
3/16/18 21:01,4/16/18 21:01
3/8/17 3:40,4/8/17 3:40
8/27/17 15:55,9/27/17 15:55
7/19/17 17:40,8/19/18 17:40
3/29/18 16:36,4/29/18 16:36
9/28/17 11:16,1/28/18 11:16
8/16/17 12:27,9/16/17 12:27
4/3/17 19:07,4/3/18 19:07
6/12/18 14:21,7/12/18 14:21
4/27/17 6:08,10/27/17 6:08
5/12/18 15:42,6/12/18 15:42
12/20/17 2:12,1/20/18 2:12
10/3/17 0:29,11/3/17 0:29
7/8/18 23:18,8/8/18 23:18
2/6/18 15:53,5/6/18 4:50
6/17/18 10:33,7/17/18 10:33
6/28/17 4:31,1/13/18 14:33
3/6/18 6:29,6/6/18 6:29
9/23/17 18:23,10/23/17 18:23
4/7/17 13:08,6/25/17 22:44
3/14/17 18:09,10/14/17 18:08
1/5/18 7:03,3/12/18 7:03
5/7/18 19:24,7/8/18 5:28
1/8/18 23:52,2/8/18 23:51
3/4/18 13:20,8/31/18 7:39
4/20/18 3:16,5/27/18 3:15
4/10/17 20:32,8/10/17 20:31
7/23/18 11:24,8/23/18 11:24
6/6/17 4:02,8/13/17 4:02
1/19/18 0:48,2/19/18 0:48
7/7/17 18:37,8/14/17 18:37
6/16/18 0:46,7/16/18 0:46
9/18/17 1:08,11/18/17 2:08
7/15/18 17:43,8/15/18 17:42
2/6/18 6:52,3/6/18 6:52
10/25/17 22:25,11/25/17 22:25
3/21/17 1:37,4/21/17 1:36
8/5/18 18:09,9/5/18 20:09
4/3/18 8:08,8/5/18 19:17
6/20/17 5:58,8/20/17 5:58
11/19/17 2:26,12/19/17 2:26
6/11/18 11:05,8/11/18 11:05
12/7/17 20:28,8/13/18 11:02
3/14/17 14:28,5/25/17 9:45
7/29/17 9:11,9/5/17 9:10
12/12/17 5:27,1/12/18 5:27
5/27/18 12:59,6/27/18 12:58
9/9/17 22:33,10/9/17 22:33
6/23/18 8:17,8/23/18 10:17
3/25/18 15:24,5/2/18 15:24
11/17/17 14:55,12/17/17 14:55
4/20/18 21:20,5/20/18 21:20
4/19/18 11:20,7/26/18 11:20
5/22/17 12:41,8/22/18 14:41
10/27/17 8:29,11/27/17 9:29
9/6/17 4:31,10/6/17 4:31
2/28/18 3:57,3/28/18 3:57
2/19/18 3:09,3/26/18 3:08
3/26/18 17:23,4/26/18 17:23
12/22/17 20:13,3/22/18 19:13
3/6/18 23:17,4/6/18 22:17
12/2/17 0:57,1/9/18 0:57
6/10/18 13:09,7/10/18 13:09
4/10/17 5:55,5/10/17 5:55
8/8/17 22:26,11/8/17 22:26
9/5/17 3:51,6/5/18 22:40
3/19/18 5:37,6/19/18 5:37
2/26/18 8:39,8/26/18 7:39
11/24/17 17:49,12/24/17 17:49
8/25/17 18:15,10/25/17 18:14
6/10/18 19:10,7/10/18 19:10
6/19/18 5:57,7/26/18 5:56
1/5/18 21:44,2/5/18 21:44
2/14/18 19:33,8/14/18 18:33
10/21/17 7:29,6/23/18 9:02
1/8/18 8:40,2/8/18 8:40
8/28/17 22:39,11/28/17 23:39
10/18/17 14:55,8/18/18 14:55
4/8/17 19:09,7/8/17 19:09
6/26/18 15:55,8/26/18 17:55
11/11/17 9:58,12/11/17 9:58
1/11/18 4:41,2/11/18 4:41
12/29/17 10:51,8/28/18 12:51
3/29/18 17:07,7/29/18 17:07
4/3/18 1:54,5/3/18 1:54
2/24/18 6:45,7/31/18 6:45
2/13/18 19:26,3/13/18 18:26
12/26/17 2:01,1/26/18 2:01
11/16/17 7:11,9/2/18 21:15
4/18/18 3:16,5/18/18 3:15
7/22/17 6:26,8/29/17 6:25
10/11/17 9:41,11/18/17 9:41
12/21/17 23:55,1/28/18 23:54
5/16/17 8:28,5/16/17 10:33
7/18/18 3:20,8/18/18 3:20
4/21/17 15:45,7/21/17 15:44
3/3/18 15:19,9/3/18 17:19
7/10/18 10:47,8/10/18 10:47
12/12/17 23:33,1/12/18 23:33
1/28/18 17:58,2/28/18 17:58
8/29/17 21:05,9/29/17 21:05
4/11/17 19:26,5/18/17 1:54
11/24/17 4:55,7/1/18 4:55
2/13/18 0:58,3/12/18 23:58
2/5/18 10:48,3/5/18 10:48
5/15/17 4:59,7/15/17 4:55
6/9/18 7:43,7/9/18 7:43
4/14/18 19:21,6/14/18 19:21
9/10/17 2:47,11/10/17 3:47
1/19/18 22:25,2/19/18 22:25
7/12/18 5:31,8/12/18 7:30
1/1/18 17:52,2/1/18 17:52
2/8/18 16:21,8/13/18 16:25
7/14/18 20:55,8/14/18 20:55
10/26/17 6:02,11/26/17 7:02
11/16/17 16:27,12/16/17 16:27
7/31/18 16:25,8/31/18 18:25
5/8/18 0:02,6/8/18 0:02
4/4/18 17:30,6/5/18 14:19
5/8/18 5:49,6/8/18 5:49
3/7/18 23:01,4/7/18 23:01
6/15/18 23:29,6/15/18 23:41
7/17/17 3:03,9/17/17 3:03
5/25/18 22:39,7/25/18 22:39
11/15/17 3:49,8/15/18 16:12
2/24/18 15:59,8/24/18 14:59
10/27/17 6:52,8/27/18 8:52
3/19/18 6:44,4/19/18 6:44
9/13/17 0:53,10/20/17 0:53
3/23/18 22:50,4/23/18 22:50
4/9/17 21:53,5/9/17 21:53
2/26/18 18:44,5/26/18 18:43
9/18/17 7:57,6/18/18 7:56
7/20/17 2:30,8/20/17 2:30
5/3/18 23:28,6/3/18 23:28
10/15/17 5:08,11/15/17 6:08
9/6/17 14:16,10/13/17 14:16
8/21/17 0:34,2/21/18 0:34
8/29/17 17:08,9/29/17 17:06
5/7/18 4:22,6/7/18 4:22
5/28/18 22:00,6/28/18 22:00
4/20/18 21:20,8/20/18 23:20
6/24/17 20:14,8/24/17 20:14
10/18/17 3:57,11/18/17 4:57
5/14/18 22:05,6/14/18 22:05
5/10/18 17:36,6/10/18 17:36
10/28/17 14:57,11/28/17 15:57
6/13/18 23:57,7/13/18 23:57
9/27/17 20:03,10/27/17 20:03
11/27/17 12:10,12/27/17 12:10
2/10/17 5:04,3/10/17 5:04
3/13/18 2:01,4/13/18 2:01
10/12/17 4:08,11/19/17 4:08
7/10/18 14:38,8/10/18 14:38
3/1/17 19:09,4/1/17 19:09
6/24/18 5:23,7/31/18 5:23
12/25/17 23:50,2/1/18 23:50
6/10/18 20:55,8/10/18 22:54
11/23/17 4:19,8/23/18 3:19
6/22/17 15:54,7/22/17 15:54
4/21/18 6:36,5/21/18 6:36
2/9/18 17:03,5/9/18 17:03
12/1/17 1:16,1/1/18 1:16
7/19/18 9:56,8/19/18 11:56
11/16/17 0:33,4/15/18 23:33
11/14/17 19:55,12/14/17 19:55
7/3/17 16:00,8/10/17 16:00
6/22/17 18:15,1/29/18 18:17
5/13/18 17:08,6/13/18 17:08
10/30/17 21:13,11/30/17 22:13
7/12/18 9:01,8/12/18 9:01
10/2/17 6:03,11/2/17 6:03
7/13/18 21:20,8/13/18 21:20
12/22/17 8:20,1/22/18 8:20
1/18/18 13:03,3/25/18 13:03
6/7/18 1:36,8/7/18 1:36
6/8/18 14:09,7/8/18 14:09
2/24/18 15:19,6/24/18 14:19
5/31/18 22:32,8/31/18 0:32
7/15/18 7:27,8/15/18 7:27
3/16/17 2:58,4/16/17 2:57
3/23/18 23:05,4/23/18 23:05
6/6/18 6:34,7/6/18 6:34
11/5/17 6:01,8/5/18 6:01
9/23/17 7:57,8/23/18 9:57
1/10/18 16:03,2/10/18 16:03
4/22/17 5:29,8/8/17 2:22
6/12/17 10:15,7/12/17 10:15
9/30/17 1:32,10/30/17 1:32
9/18/17 2:53,1/18/18 2:53
5/16/18 3:38,8/16/18 3:38
5/29/18 4:20,7/6/18 4:19
10/6/17 22:02,11/6/17 23:02
4/3/18 18:53,5/3/18 18:53
7/1/18 15:44,9/1/18 15:44
9/15/17 1:32,10/15/17 1:31
11/29/17 0:54,3/1/18 0:54
11/3/17 17:57,9/6/18 20:41
11/18/17 5:40,12/18/17 5:40
11/22/17 3:08,4/22/18 20:34
2/3/18 17:44,5/7/18 11:52
10/12/17 3:26,11/12/17 4:26
4/19/18 2:09,8/19/18 2:09
9/11/17 2:26,2/11/18 3:26
1/9/18 13:14,2/9/18 13:14
2/23/18 11:04,3/23/18 14:45
12/10/17 3:47,1/10/18 3:47
10/11/17 6:41,11/11/17 6:41
9/29/17 21:23,4/13/18 3:25
4/14/18 16:14,5/14/18 16:14
9/13/17 0:01,10/13/17 0:01
6/26/18 22:20,8/27/18 13:15
6/20/17 12:48,7/27/17 12:47
5/19/18 0:00,6/19/18 0:00
3/31/18 12:25,5/30/18 12:25
12/18/17 12:24,1/18/18 12:24
9/6/17 19:13,10/6/17 19:13
7/6/18 21:55,8/6/18 21:55
6/13/17 9:59,11/13/17 9:59
4/24/18 2:34,8/24/18 2:34
11/14/17 15:08,12/14/17 15:08
1/5/18 15:21,5/14/18 3:37
7/24/18 8:38,8/24/18 8:38
10/25/17 9:44,11/25/17 9:43
9/14/17 6:17,1/14/18 6:17
11/13/17 1:47,12/13/17 1:47
4/21/18 8:24,8/27/18 20:20
2/26/18 5:54,3/26/18 5:54
4/24/17 20:58,7/31/17 20:58
4/17/18 4:09,5/17/18 4:09
8/22/17 2:33,10/22/17 2:33
5/6/18 9:03,9/6/18 9:03
3/24/18 2:35,4/24/18 2:35
6/8/18 20:52,8/8/18 20:52
11/20/17 21:26,12/20/17 21:26
7/2/18 3:39,8/2/18 3:39
8/11/17 4:45,9/11/17 4:45
9/22/17 4:51,10/22/17 4:51
3/11/17 1:54,5/11/17 1:53
4/17/18 0:20,5/17/18 0:20
2/5/18 5:41,8/20/18 19:42
8/27/17 22:35,9/27/17 22:35
3/23/17 1:59,4/23/17 1:59
5/30/18 3:53,6/30/18 3:53
1/20/18 23:12,2/20/18 23:12
1/3/18 10:01,2/3/18 10:01
10/23/17 14:54,3/29/18 2:35
9/9/17 22:01,10/9/17 22:01
12/9/17 8:12,1/9/18 8:12
11/9/17 7:54,12/9/17 7:54
2/10/18 2:51,8/12/18 1:55
7/3/17 17:16,8/3/17 17:16
1/2/18 23:31,2/2/18 23:31
9/12/17 21:45,1/14/18 4:57
2/15/18 19:56,4/15/18 18:56
5/31/18 18:26,7/31/18 18:26
8/30/17 3:11,9/30/17 3:11
1/24/18 17:59,2/24/18 17:59
2/19/18 5:01,8/19/18 7:01
4/10/18 2:08,8/10/18 2:08
3/6/18 7:14,5/7/18 12:13
5/2/17 20:58,8/9/17 20:57
4/25/18 2:55,5/25/18 2:55
10/7/17 16:17,11/7/17 17:17
2/22/18 2:46,3/22/18 1:46
5/9/18 4:15,6/9/18 4:15
7/8/18 10:13,8/8/18 10:13
3/4/18 23:29,4/4/18 22:29
11/28/17 17:16,3/28/18 17:16
4/9/18 14:50,6/9/18 14:50
6/4/17 11:08,7/11/17 11:08
10/16/17 5:14,11/16/17 6:14
8/15/17 19:05,11/15/17 19:05
7/13/18 18:27,8/13/18 18:27
7/3/17 6:11,8/3/17 6:11
1/24/18 2:20,2/24/18 2:20
6/18/18 14:51,7/18/18 14:51
12/24/17 6:46,6/2/18 6:48
9/2/17 12:40,10/2/17 12:40
7/9/18 4:09,8/9/18 4:09
8/5/18 18:44,9/5/18 18:44
9/13/17 20:37,11/13/17 21:37
6/26/18 12:39,8/26/18 14:39
4/16/18 0:56,8/16/18 0:56
11/15/17 9:15,12/15/17 9:15
8/28/17 3:24,9/28/17 3:24
3/9/18 2:58,5/9/18 1:58
10/22/17 8:25,7/20/18 17:21
5/12/18 11:31,8/12/18 11:31
2/12/18 11:41,3/12/18 10:41
8/4/18 4:54,9/4/18 4:54
11/13/17 16:22,12/13/17 16:22
12/17/17 21:45,1/17/18 21:45
4/19/18 2:13,5/19/18 2:13
1/24/18 3:41,2/24/18 3:41
10/9/17 10:14,11/16/17 10:14
3/24/18 11:57,4/24/18 11:57
1/7/18 10:35,2/7/18 10:35
9/7/17 9:05,10/7/17 9:05
8/3/18 14:18,9/3/18 16:18
4/3/18 16:50,5/3/18 16:50
8/29/17 3:24,9/29/17 3:24
4/1/18 22:04,6/1/18 22:04
4/9/17 18:12,3/3/18 18:04
7/23/18 17:07,8/23/18 19:07
11/2/17 1:20,1/9/18 1:19
5/7/18 14:45,6/7/18 14:45
6/14/18 16:31,7/14/18 16:31
7/24/17 11:39,8/31/17 11:38
5/13/18 18:00,8/13/18 20:00
9/19/17 4:23,2/19/18 5:23
5/20/18 9:47,6/20/18 9:47
7/30/17 0:57,9/6/17 0:57
5/25/17 17:26,2/1/18 17:25
1/14/18 23:20,2/14/18 23:20
11/3/17 0:34,1/3/18 1:34
1/2/18 6:26,9/2/18 5:26
11/20/17 10:47,12/20/17 10:46
1/8/18 11:14,2/8/18 11:14
3/26/18 0:00,4/25/18 23:59
5/15/18 7:55,8/15/18 9:55
1/18/18 4:56,4/18/18 3:56
4/24/18 10:30,5/24/18 10:30
3/19/17 19:05,5/19/17 19:05
6/5/17 8:10,9/5/17 8:09
10/3/17 17:35,12/10/17 17:35
7/2/18 3:52,8/2/18 3:52
2/21/18 10:57,3/21/18 10:57
4/9/17 9:02,6/16/17 9:02
7/16/17 1:54,9/16/17 1:54
11/16/17 23:39,12/16/17 23:39
8/15/17 14:31,12/22/17 14:31
6/8/18 9:23,7/8/18 9:22
3/7/17 13:06,4/7/17 13:06
4/8/18 12:57,5/8/18 12:57
2/5/18 2:14,4/8/18 0:09
2/28/18 1:45,4/28/18 0:45
5/15/18 3:32,7/15/18 3:32
7/9/18 3:24,8/9/18 5:24
8/25/17 13:56,10/25/17 13:55
7/7/18 17:04,8/7/18 17:03
1/11/18 13:20,8/11/18 15:19
12/20/17 15:30,8/20/18 17:29
11/18/17 11:51,12/18/17 11:51
4/2/18 18:28,9/2/18 18:28
7/1/18 23:42,8/1/18 23:41
2/17/18 22:32,6/17/18 21:32
3/8/18 23:21,8/8/18 22:21
2/24/18 4:35,4/24/18 3:35
11/11/17 11:50,12/11/17 11:50
1/1/18 16:29,2/1/18 16:29
5/17/18 12:17,6/17/18 12:17
6/15/18 3:43,7/15/18 3:43
12/26/17 13:56,3/26/18 13:56
3/1/18 13:21,4/1/18 12:21
8/15/17 20:50,9/22/17 20:50
6/10/18 21:05,8/10/18 23:05
12/20/17 3:50,4/21/18 9:14
4/16/17 22:11,5/23/17 22:11
9/27/17 5:20,10/27/17 5:19
8/21/17 19:58,3/21/18 19:58
4/22/18 8:26,5/29/18 8:26
6/18/18 21:40,7/18/18 21:40
11/13/17 14:42,12/13/17 14:42
12/17/17 9:30,2/17/18 9:30
6/29/18 7:27,8/29/18 9:27
9/13/16 22:29,10/13/16 22:29
12/9/17 19:39,2/9/18 19:39
4/10/18 21:47,5/10/18 21:47
3/4/18 7:16,4/4/18 6:16
7/13/18 13:41,8/13/18 13:41
4/22/18 14:49,7/1/18 4:05
2/21/18 20:14,3/21/18 19:14
1/12/18 18:43,2/12/18 18:43
12/31/17 8:37,8/15/18 15:46
1/15/18 6:28,2/15/18 6:28
9/21/17 19:38,10/21/17 19:38
4/16/17 13:11,8/16/18 15:11
1/14/18 11:49,2/14/18 11:49
8/18/17 11:29,9/18/17 11:28
9/29/17 16:28,2/28/18 16:28
3/27/17 2:22,6/23/17 11:14
1/16/18 19:08,2/16/18 19:08
8/29/17 14:45,9/29/17 14:44
2/1/18 20:00,3/1/18 20:00
1/29/18 14:12,2/28/18 14:12
2/24/18 11:37,6/24/18 10:37
6/10/18 8:42,8/10/18 8:42
4/6/18 0:48,5/6/18 0:48
6/14/18 9:52,8/14/18 9:52
4/14/18 15:25,5/14/18 15:25
2/3/18 9:17,3/3/18 9:17
11/3/17 19:37,12/3/17 20:37
12/13/17 11:00,1/13/18 11:00
12/24/17 8:08,8/24/18 7:08
4/2/18 23:09,9/3/18 10:36
5/18/18 20:41,6/18/18 20:41
7/29/18 3:06,8/29/18 3:06
7/11/18 1:51,8/11/18 3:51
5/7/18 19:39,6/7/18 19:39
11/2/17 17:41,7/4/18 19:57
4/25/18 22:50,7/2/18 22:50
3/7/18 2:28,8/7/18 9:48
10/1/17 11:13,11/1/17 11:13
12/9/17 14:42,4/9/18 14:41
11/1/17 14:01,12/1/17 15:01
2/3/18 23:47,3/3/18 23:47
10/10/17 5:25,11/10/17 6:25
3/12/18 2:10,4/12/18 2:10
4/6/18 4:53,9/6/18 6:53
2/19/18 2:33,3/19/18 2:33
2/19/18 20:25,3/19/18 19:25
8/21/17 15:32,10/21/17 15:32
6/4/18 5:16,7/11/18 5:16
11/9/17 18:41,12/9/17 18:41
4/13/17 2:16,5/13/17 2:16
8/15/17 3:25,10/15/17 3:25
5/16/18 6:08,8/16/18 6:08
12/3/17 6:43,1/3/18 6:43
3/5/18 17:23,4/5/18 16:23
